start	10	2022	1	1	0
	627	446	156.750000	-21.500000	9.946906e+04	1.885218e+01	0.000000e+00	2022	1	1	0
	629	448	157.250000	-22.000000	9.923950e+04	1.852401e+01	0.000000e+00	2022	1	1	6
	632	448	158.000000	-22.000000	9.942169e+04	1.838865e+01	0.000000e+00	2022	1	1	12
	635	461	158.750000	-25.250000	9.891438e+04	2.129607e+01	0.000000e+00	2022	1	1	18
	634	463	158.500000	-25.750000	9.863756e+04	2.246786e+01	0.000000e+00	2022	1	2	0
	634	465	158.500000	-26.250000	9.825406e+04	2.141677e+01	0.000000e+00	2022	1	2	6
	634	468	158.500000	-27.000000	9.868888e+04	1.908607e+01	0.000000e+00	2022	1	2	12
	631	470	157.750000	-27.500000	9.868175e+04	1.689130e+01	0.000000e+00	2022	1	2	18
	630	471	157.500000	-27.750000	9.899738e+04	1.657408e+01	0.000000e+00	2022	1	3	0
	630	472	157.500000	-28.000000	9.901162e+04	1.648086e+01	0.000000e+00	2022	1	3	6
start	50	2022	1	7	6
	692	432	173.000000	-18.000000	1.003137e+05	1.175752e+01	0.000000e+00	2022	1	7	6
	691	431	172.750000	-17.750000	1.002552e+05	1.232640e+01	0.000000e+00	2022	1	7	12
	692	432	173.000000	-18.000000	1.000184e+05	1.491016e+01	0.000000e+00	2022	1	7	18
	691	433	172.750000	-18.250000	1.001268e+05	1.531106e+01	0.000000e+00	2022	1	8	0
	693	434	173.250000	-18.500000	9.995850e+04	1.501689e+01	0.000000e+00	2022	1	8	6
	693	435	173.250000	-18.750000	1.001188e+05	1.577396e+01	0.000000e+00	2022	1	8	12
	696	434	174.000000	-18.500000	9.998169e+04	1.614508e+01	0.000000e+00	2022	1	8	18
	702	433	175.500000	-18.250000	9.987719e+04	1.700734e+01	0.000000e+00	2022	1	9	0
	707	437	176.750000	-19.250000	9.947950e+04	1.674235e+01	0.000000e+00	2022	1	9	6
	705	440	176.250000	-20.000000	9.933906e+04	1.810058e+01	0.000000e+00	2022	1	9	12
	708	439	177.000000	-19.750000	9.891119e+04	2.240417e+01	0.000000e+00	2022	1	9	18
	706	442	176.500000	-20.500000	9.891694e+04	2.366689e+01	0.000000e+00	2022	1	10	0
	705	443	176.250000	-20.750000	9.856219e+04	2.212314e+01	0.000000e+00	2022	1	10	6
	701	443	175.250000	-20.750000	9.874719e+04	2.070736e+01	0.000000e+00	2022	1	10	12
	697	443	174.250000	-20.750000	9.853219e+04	2.229210e+01	0.000000e+00	2022	1	10	18
	695	443	173.750000	-20.750000	9.865800e+04	1.938915e+01	0.000000e+00	2022	1	11	0
	694	443	173.500000	-20.750000	9.846900e+04	1.926753e+01	0.000000e+00	2022	1	11	6
	693	445	173.250000	-21.250000	9.867938e+04	2.092842e+01	0.000000e+00	2022	1	11	12
	694	447	173.500000	-21.750000	9.856744e+04	2.022803e+01	0.000000e+00	2022	1	11	18
	694	451	173.500000	-22.750000	9.869600e+04	2.082951e+01	0.000000e+00	2022	1	12	0
	695	453	173.750000	-23.250000	9.845812e+04	2.132731e+01	0.000000e+00	2022	1	12	6
	696	456	174.000000	-24.000000	9.862238e+04	2.088205e+01	0.000000e+00	2022	1	12	12
	700	458	175.000000	-24.500000	9.862994e+04	1.903542e+01	0.000000e+00	2022	1	12	18
	702	463	175.500000	-25.750000	9.862406e+04	1.874751e+01	0.000000e+00	2022	1	13	0
	704	465	176.000000	-26.250000	9.834212e+04	2.076723e+01	0.000000e+00	2022	1	13	6
	708	467	177.000000	-26.750000	9.831612e+04	2.349056e+01	0.000000e+00	2022	1	13	12
	708	469	177.000000	-27.250000	9.804700e+04	2.344480e+01	0.000000e+00	2022	1	13	18
	711	470	177.750000	-27.500000	9.821706e+04	2.363381e+01	0.000000e+00	2022	1	14	0
	712	472	178.000000	-28.000000	9.818844e+04	2.458428e+01	0.000000e+00	2022	1	14	6
	715	472	178.750000	-28.000000	9.830244e+04	2.417135e+01	0.000000e+00	2022	1	14	12
	718	473	179.500000	-28.250000	9.839956e+04	2.114177e+01	0.000000e+00	2022	1	14	18
	720	476	180.000000	-29.000000	9.866556e+04	2.250266e+01	0.000000e+00	2022	1	15	0
	723	479	180.750000	-29.750000	9.856150e+04	2.416682e+01	0.000000e+00	2022	1	15	6
	724	481	181.000000	-30.250000	9.848400e+04	2.333764e+01	0.000000e+00	2022	1	15	12
	727	485	181.750000	-31.250000	9.827744e+04	2.347816e+01	0.000000e+00	2022	1	15	18
	728	489	182.000000	-32.250000	9.844650e+04	2.290447e+01	0.000000e+00	2022	1	16	0
	729	492	182.250000	-33.000000	9.864188e+04	1.986341e+01	0.000000e+00	2022	1	16	6
	730	499	182.500000	-34.750000	9.891381e+04	2.048274e+01	0.000000e+00	2022	1	16	12
	729	506	182.250000	-36.500000	9.890888e+04	2.022160e+01	0.000000e+00	2022	1	16	18
	730	512	182.500000	-38.000000	9.893400e+04	2.058896e+01	0.000000e+00	2022	1	17	0
	730	516	182.500000	-39.000000	9.865662e+04	2.094243e+01	0.000000e+00	2022	1	17	6
	733	520	183.250000	-40.000000	9.880944e+04	1.991245e+01	0.000000e+00	2022	1	17	12
	735	527	183.750000	-41.750000	9.891325e+04	1.922116e+01	0.000000e+00	2022	1	17	18
